timestamp,Crop_Type,Soil_Type,Soil_Moisture,Irrigation_Need
2024-06-30,Cotton,Loamy,17.84,Medium
2024-07-01,Cotton,Loamy,8.87,Medium
2024-07-02,Cotton,Loamy,50.45,Low
2024-07-03,Cotton,Loamy,49.81,Low
2024-07-04,Cotton,Loamy,59.47,Medium
2024-07-05,Cotton,Loamy,20.47,Low
2024-07-06,Cotton,Loamy,11.54,Medium
2024-07-07,Cotton,Loamy,19.91,High
2024-07-08,Cotton,Loamy,50.45,Low
2024-07-09,Cotton,Loamy,41.51,Low
2024-07-10,Cotton,Loamy,25.69,Low
2024-07-11,Cotton,Loamy,42.97,Medium
2024-07-12,Cotton,Loamy,53.43,Low
2024-07-13,Cotton,Loamy,54.59,Low
2024-07-14,Cotton,Loamy,12.01,Medium
2024-07-15,Cotton,Loamy,11.69,Medium
2024-07-16,Cotton,Loamy,59.22,Medium
2024-07-17,Cotton,Loamy,20.45,Low
2024-07-18,Cotton,Loamy,34.24,Low
2024-07-19,Cotton,Loamy,55.11,Medium
2024-07-20,Cotton,Loamy,64.41,Low
2024-07-21,Cotton,Loamy,37.17,Medium
2024-07-22,Cotton,Loamy,52.74,Low
2024-07-23,Cotton,Loamy,36.32,Medium
2024-07-24,Cotton,Loamy,41.17,Low
2024-07-25,Cotton,Loamy,59.67,Low
2024-07-26,Cotton,Loamy,60.35,Medium
2024-07-27,Cotton,Loamy,31.33,Low
2024-07-28,Cotton,Loamy,37.38,Medium
2024-07-29,Cotton,Loamy,31.05,Low
2024-07-30,Cotton,Loamy,36.21,Medium
2024-07-31,Cotton,Loamy,30.4,Low
2024-08-01,Cotton,Loamy,58.39,Medium
2024-08-02,Cotton,Loamy,25.03,Low
2024-08-03,Cotton,Loamy,63.1,Low
2024-08-04,Cotton,Loamy,38.99,Low
2024-08-05,Cotton,Loamy,39.44,Low
2024-08-06,Cotton,Loamy,14.23,Low
2024-08-07,Cotton,Loamy,27.09,Low
2024-08-08,Cotton,Loamy,50.33,Low
2024-08-09,Cotton,Loamy,50.87,Low
2024-08-10,Cotton,Loamy,35.24,Low
2024-08-11,Cotton,Loamy,10.17,Low
2024-08-12,Cotton,Loamy,57.69,Low
2024-08-13,Cotton,Loamy,55.47,Low
2024-08-14,Cotton,Loamy,45.21,Medium
2024-08-15,Cotton,Loamy,19.2,Medium
2024-08-16,Cotton,Loamy,23.3,Medium
2024-08-17,Cotton,Loamy,53.1,Low
2024-08-18,Cotton,Loamy,44.92,Low
2024-08-19,Cotton,Loamy,18.85,Medium
2024-08-20,Cotton,Loamy,57.69,Low
2024-08-21,Cotton,Loamy,42.8,Low
2024-08-22,Cotton,Loamy,46.66,Low
2024-08-23,Cotton,Loamy,30.73,Low
2024-08-24,Cotton,Loamy,22.11,Medium
2024-08-25,Cotton,Loamy,63.45,Low
2024-08-26,Cotton,Loamy,23.74,Low
2024-08-27,Cotton,Loamy,31.45,Low
2024-08-28,Cotton,Loamy,54.43,Low
2024-08-29,Cotton,Loamy,31.05,Low
2024-08-30,Cotton,Loamy,11.08,Medium
2024-08-31,Cotton,Loamy,8.25,High
2024-09-01,Cotton,Loamy,37.65,Low
2024-09-02,Cotton,Loamy,28.58,Low
2024-09-03,Cotton,Loamy,13.16,Medium
2024-09-04,Cotton,Loamy,58.2,Low
2024-09-05,Cotton,Loamy,49.55,Low
2024-09-06,Cotton,Loamy,14.28,Medium
2024-09-07,Cotton,Loamy,18.49,Medium
2024-09-08,Cotton,Loamy,52.02,Low
2024-09-09,Cotton,Loamy,55.74,Low
2024-09-10,Cotton,Loamy,60.17,Low
2024-09-11,Cotton,Loamy,57.47,Low
2024-09-12,Cotton,Loamy,56.16,Medium
2024-09-13,Cotton,Loamy,21.32,Medium
2024-09-14,Cotton,Loamy,56.21,Low
2024-09-15,Cotton,Loamy,10.68,Medium
2024-09-16,Cotton,Loamy,32.5,Low
2024-09-17,Cotton,Loamy,53.96,Medium
2024-09-18,Cotton,Loamy,54.54,Low
2024-09-19,Cotton,Loamy,30.35,Low
2024-09-20,Cotton,Loamy,37.74,Low
2024-09-21,Cotton,Loamy,48.94,Low
2024-09-22,Cotton,Loamy,62.85,Low
2024-09-23,Cotton,Loamy,64.85,Low
2024-09-24,Cotton,Loamy,15.85,Medium
2024-09-25,Cotton,Loamy,53.21,Low
2024-09-26,Cotton,Loamy,41.22,Low
2024-09-27,Cotton,Loamy,43.07,Low
2024-09-28,Cotton,Loamy,48.52,Low
2024-09-29,Cotton,Loamy,31.56,Low
2024-09-30,Cotton,Loamy,64.3,Low
2024-10-01,Cotton,Loamy,13.37,Medium
2024-10-02,Cotton,Loamy,11.5,Medium
2024-10-03,Cotton,Loamy,22.08,Medium
2024-10-04,Cotton,Loamy,27.32,Medium
2024-10-05,Cotton,Loamy,51.41,Low
2024-10-06,Cotton,Loamy,54.65,Low
2024-10-07,Cotton,Loamy,36.33,Low
2024-10-08,Cotton,Loamy,59.57,Low
2024-10-09,Cotton,Loamy,64.92,Low
2024-10-10,Cotton,Loamy,13.42,Medium
2024-10-11,Cotton,Loamy,20.63,Medium
2024-10-12,Cotton,Loamy,59.38,Low
2024-10-13,Cotton,Loamy,64.84,Low
2024-10-14,Cotton,Loamy,20.6,Medium
2024-10-15,Cotton,Loamy,30.7,Medium
2024-10-16,Cotton,Loamy,47.74,Low
2024-10-17,Cotton,Loamy,56.8,Medium
2024-10-18,Cotton,Loamy,26.73,Low
2024-10-19,Cotton,Loamy,23.1,Low
2024-10-20,Cotton,Loamy,59.61,Low
2024-10-21,Cotton,Loamy,25.4,Low
2024-10-22,Cotton,Loamy,45.25,Low
2024-10-23,Cotton,Loamy,45.86,Low
2024-10-24,Cotton,Loamy,37.34,Low
2024-10-25,Cotton,Loamy,46.99,Low
2024-10-26,Cotton,Loamy,24.81,Medium
2024-10-27,Cotton,Loamy,47.02,Medium
2024-10-28,Cotton,Loamy,45.8,Low
2024-10-29,Cotton,Loamy,24.76,Medium
2024-10-30,Cotton,Loamy,15.13,Low
2024-10-31,Cotton,Loamy,48.16,Low
2024-11-01,Cotton,Loamy,36.47,Low
2024-11-02,Cotton,Loamy,33.9,Medium
2024-11-03,Cotton,Loamy,57.3,Low
2024-11-04,Cotton,Loamy,33.64,Low
2024-11-05,Cotton,Loamy,48.07,Low
2024-11-06,Cotton,Loamy,59.18,Low
2024-11-07,Cotton,Loamy,23.48,Low
2024-11-08,Cotton,Loamy,55.38,Medium
2024-11-09,Cotton,Loamy,17.23,Medium
2024-11-10,Cotton,Loamy,21.22,Medium
2024-11-11,Cotton,Loamy,59.48,Low
2024-11-12,Cotton,Loamy,26.18,Low
2024-11-13,Cotton,Loamy,26.27,Medium
2024-11-14,Cotton,Loamy,11.32,Medium
2024-11-15,Cotton,Loamy,21.29,Medium
2024-11-16,Cotton,Loamy,10.93,High
2024-11-17,Cotton,Loamy,57.57,Low
2024-11-18,Cotton,Loamy,28.68,Medium
2024-11-19,Cotton,Loamy,16.27,Medium
2024-11-20,Cotton,Loamy,16.59,Medium
2024-11-21,Cotton,Loamy,34.29,Low
2024-11-22,Cotton,Loamy,55.32,Low
2024-11-23,Cotton,Loamy,20.71,Medium
2024-11-24,Cotton,Loamy,19.36,Medium
2024-11-25,Cotton,Loamy,20.78,Medium
2024-11-26,Cotton,Loamy,54.83,Low
2024-11-27,Cotton,Loamy,20.62,Medium
2024-11-28,Cotton,Loamy,47.06,Low
2024-11-29,Cotton,Loamy,43.22,Low
2024-11-30,Cotton,Loamy,19.94,Medium
2024-12-01,Cotton,Loamy,27.81,Low
2024-12-02,Cotton,Loamy,25.57,Medium
2024-12-03,Cotton,Loamy,62.38,Low
2024-12-04,Cotton,Loamy,38.32,Low
2024-12-05,Cotton,Loamy,63.14,Low
2024-12-06,Cotton,Loamy,25.29,Medium
2024-12-07,Cotton,Loamy,29.54,Low
2024-12-08,Cotton,Loamy,9.57,Medium
2024-12-09,Cotton,Loamy,34.69,Medium
2024-12-10,Cotton,Loamy,16.45,Medium
2024-12-11,Cotton,Loamy,18.22,Low
2024-12-12,Cotton,Loamy,38.25,Low
2024-12-13,Cotton,Loamy,63.99,Low
2024-12-14,Cotton,Loamy,18.8,Medium
2024-12-15,Cotton,Loamy,24.98,Medium
2024-12-16,Cotton,Loamy,63.33,Low
2024-12-17,Cotton,Loamy,8.4,Medium
2024-12-18,Cotton,Loamy,35.57,Medium
2024-12-19,Cotton,Loamy,46.94,Low
2024-12-20,Cotton,Loamy,10.26,Medium
2024-12-21,Cotton,Loamy,43.95,Low
2024-12-22,Cotton,Loamy,11.79,Medium
2024-12-23,Cotton,Loamy,37.13,Medium
2024-12-24,Cotton,Loamy,64.96,Low
2024-12-25,Cotton,Loamy,62.68,Low
2024-12-26,Cotton,Loamy,10.48,Low
2024-12-27,Cotton,Loamy,57.62,Low
2024-12-28,Cotton,Loamy,23.79,Medium
2024-12-29,Cotton,Loamy,14.08,Medium
2024-12-30,Cotton,Loamy,45.13,Low
2024-12-31,Cotton,Loamy,21.0,Medium
2025-01-01,Cotton,Loamy,11.67,Low
2025-01-02,Cotton,Loamy,27.08,Medium
2025-01-03,Cotton,Loamy,56.31,Low
2024-01-03,Cotton,Sandy,34.9,Low
2024-01-04,Cotton,Sandy,32.99,Low
2024-01-05,Cotton,Sandy,15.71,Medium
2024-01-06,Cotton,Sandy,9.65,High
2024-01-07,Cotton,Sandy,17.06,High
2024-01-08,Cotton,Sandy,46.39,Low
2024-01-09,Cotton,Sandy,30.87,Medium
2024-01-10,Cotton,Sandy,62.41,Low
2024-01-11,Cotton,Sandy,54.06,Low
2024-01-12,Cotton,Sandy,51.2,Medium
2024-01-13,Cotton,Sandy,47.68,Medium
2024-01-14,Cotton,Sandy,48.83,Low
2024-01-15,Cotton,Sandy,47.77,Medium
2024-01-16,Cotton,Sandy,30.71,Low
2024-01-17,Cotton,Sandy,19.43,Low
2024-01-18,Cotton,Sandy,56.07,Low
2024-01-19,Cotton,Sandy,61.68,Low
2024-01-20,Cotton,Sandy,34.6,Medium
2024-01-21,Cotton,Sandy,19.16,Medium
2024-01-22,Cotton,Sandy,25.52,Medium
2024-01-23,Cotton,Sandy,54.6,Low
2024-01-24,Cotton,Sandy,43.9,Low
2024-01-25,Cotton,Sandy,11.12,Medium
2024-01-26,Cotton,Sandy,39.5,Low
2024-01-27,Cotton,Sandy,24.64,Medium
2024-01-28,Cotton,Sandy,12.99,Low
2024-01-29,Cotton,Sandy,24.44,Medium
2024-01-30,Cotton,Sandy,54.78,Medium
2024-01-31,Cotton,Sandy,16.17,Medium
2024-02-01,Cotton,Sandy,21.68,High
2024-02-02,Cotton,Sandy,43.28,Medium
2024-02-03,Cotton,Sandy,20.03,Medium
2024-02-04,Cotton,Sandy,32.65,Low
2024-02-05,Cotton,Sandy,13.66,Medium
2024-02-06,Cotton,Sandy,12.06,Low
2024-02-07,Cotton,Sandy,14.67,Low
2024-02-08,Cotton,Sandy,44.02,Medium
2024-02-09,Cotton,Sandy,44.92,Medium
2024-02-10,Cotton,Sandy,13.64,Medium
2024-02-11,Cotton,Sandy,28.86,Low
2024-02-12,Cotton,Sandy,36.16,Medium
2024-02-13,Cotton,Sandy,21.38,Medium
2024-02-14,Cotton,Sandy,25.05,Medium
2024-02-15,Cotton,Sandy,26.57,Low
2024-02-16,Cotton,Sandy,38.49,Low
2024-02-17,Cotton,Sandy,12.18,Low
2024-02-18,Cotton,Sandy,21.57,Medium
2024-02-19,Cotton,Sandy,17.84,Medium
2024-02-20,Cotton,Sandy,44.69,Medium
2024-02-21,Cotton,Sandy,9.67,Medium
2024-02-22,Cotton,Sandy,63.19,Medium
2024-02-23,Cotton,Sandy,23.26,Low
2024-02-24,Cotton,Sandy,11.83,Low
2024-02-25,Cotton,Sandy,35.15,Low
2024-02-26,Cotton,Sandy,62.65,Low
2024-02-27,Cotton,Sandy,59.64,Low
2024-02-28,Cotton,Sandy,19.26,Low
2024-02-29,Cotton,Sandy,61.44,Low
2024-03-01,Cotton,Sandy,32.53,Low
2024-03-02,Cotton,Sandy,22.69,Medium
2024-03-03,Cotton,Sandy,17.01,Medium
2024-03-04,Cotton,Sandy,53.02,Medium
2024-03-05,Cotton,Sandy,35.95,Low
2024-03-06,Cotton,Sandy,44.12,Low
2024-03-07,Cotton,Sandy,35.99,Low
2024-03-08,Cotton,Sandy,41.13,Low
2024-03-09,Cotton,Sandy,30.55,Low
2024-03-10,Cotton,Sandy,46.02,Low
2024-03-11,Cotton,Sandy,50.26,Low
2024-03-12,Cotton,Sandy,10.72,High
2024-03-13,Cotton,Sandy,21.72,Low
2024-03-14,Cotton,Sandy,47.9,Low
2024-03-15,Cotton,Sandy,62.17,Low
2024-03-16,Cotton,Sandy,12.51,High
2024-03-17,Cotton,Sandy,56.75,Low
2024-03-18,Cotton,Sandy,16.95,Medium
2024-03-19,Cotton,Sandy,17.28,Low
2024-03-20,Cotton,Sandy,17.52,Medium
2024-03-21,Cotton,Sandy,55.15,Low
2024-03-22,Cotton,Sandy,38.44,Low
2024-03-23,Cotton,Sandy,34.99,Low
2024-03-24,Cotton,Sandy,53.09,Low
2024-03-25,Cotton,Sandy,33.36,Low
2024-03-26,Cotton,Sandy,13.87,Medium
2024-03-27,Cotton,Sandy,53.62,Medium
2024-03-28,Cotton,Sandy,21.88,Medium
2024-03-29,Cotton,Sandy,21.35,Medium
2024-03-30,Cotton,Sandy,36.83,Low
2024-03-31,Cotton,Sandy,42.84,Low
2024-04-01,Cotton,Sandy,15.78,Low
2024-04-02,Cotton,Sandy,51.93,Medium
2024-04-03,Cotton,Sandy,62.35,Low
2024-04-04,Cotton,Sandy,8.56,Low
2024-04-05,Cotton,Sandy,55.28,Medium
2024-04-06,Cotton,Sandy,53.84,Low
2024-04-07,Cotton,Sandy,27.96,Medium
2024-04-08,Cotton,Sandy,38.07,Medium
2024-04-09,Cotton,Sandy,41.7,Low
2024-04-10,Cotton,Sandy,23.15,Medium
2024-04-11,Cotton,Sandy,36.82,Low
2024-04-12,Cotton,Sandy,46.18,Low
2024-04-13,Cotton,Sandy,59.53,Low
2024-04-14,Cotton,Sandy,30.42,Medium
2024-04-15,Cotton,Sandy,13.04,Medium
2024-04-16,Cotton,Sandy,64.43,Low
2024-04-17,Cotton,Sandy,64.25,Low
2024-04-18,Cotton,Sandy,41.93,Low
2024-04-19,Cotton,Sandy,30.35,Low
2024-04-20,Cotton,Sandy,18.07,Medium
2024-04-21,Cotton,Sandy,34.88,Low
2024-04-22,Cotton,Sandy,64.8,Low
2024-04-23,Cotton,Sandy,38.41,Low
2024-04-24,Cotton,Sandy,59.48,Medium
2024-04-25,Cotton,Sandy,11.13,Low
2024-04-26,Cotton,Sandy,45.55,Low
2024-04-27,Cotton,Sandy,55.92,Low
2024-04-28,Cotton,Sandy,52.86,Low
2024-04-29,Cotton,Sandy,62.97,Low
2024-04-30,Cotton,Sandy,30.87,Low
2024-05-01,Cotton,Sandy,33.01,Medium
2024-05-02,Cotton,Sandy,43.45,Medium
2024-05-03,Cotton,Sandy,34.52,Medium
2024-05-04,Cotton,Sandy,9.75,High
2024-05-05,Cotton,Sandy,11.22,Medium
2024-05-06,Cotton,Sandy,51.2,Low
2024-05-07,Cotton,Sandy,39.96,Low
2024-05-08,Cotton,Sandy,20.06,Medium
2024-05-09,Cotton,Sandy,12.57,Medium
2024-05-10,Cotton,Sandy,16.86,Medium
2024-05-11,Cotton,Sandy,16.5,Low
2024-05-12,Cotton,Sandy,29.2,Low
2024-05-13,Cotton,Sandy,34.28,Medium
2024-05-14,Cotton,Sandy,50.5,Low
2024-05-15,Cotton,Sandy,17.73,Medium
2024-05-16,Cotton,Sandy,35.32,Low
2024-05-17,Cotton,Sandy,56.97,Low
2024-05-18,Cotton,Sandy,52.02,Low
2024-05-19,Cotton,Sandy,11.6,High
2024-05-20,Cotton,Sandy,37.9,Medium
2024-05-21,Cotton,Sandy,8.75,Low
2024-05-22,Cotton,Sandy,49.97,Low
2024-05-23,Cotton,Sandy,11.16,Medium
2024-05-24,Cotton,Sandy,57.39,Low
2024-05-25,Cotton,Sandy,50.73,Low
2024-05-26,Cotton,Sandy,34.33,Low
2024-05-27,Cotton,Sandy,49.67,Low
2024-05-28,Cotton,Sandy,36.41,Low
2024-05-29,Cotton,Sandy,56.57,Low
2024-05-30,Cotton,Sandy,36.86,Low
2024-05-31,Cotton,Sandy,47.92,Low
2024-06-01,Cotton,Sandy,50.64,Low
2024-06-02,Cotton,Sandy,29.5,Medium
2024-06-03,Cotton,Sandy,43.76,Low
2024-06-04,Cotton,Sandy,35.42,Medium
2024-06-05,Cotton,Sandy,47.42,Low
2024-06-06,Cotton,Sandy,15.0,Medium
2024-06-07,Cotton,Sandy,18.06,Low
2024-06-08,Cotton,Sandy,47.88,Low
2024-06-09,Cotton,Sandy,61.29,Low
2024-06-10,Cotton,Sandy,62.7,Medium
2024-06-11,Cotton,Sandy,52.62,Low
2024-06-12,Cotton,Sandy,13.98,Medium
2024-06-13,Cotton,Sandy,36.48,Low
2024-06-14,Cotton,Sandy,9.25,Medium
2024-06-15,Cotton,Sandy,8.86,Low
2024-06-16,Cotton,Sandy,21.11,High
2024-06-17,Cotton,Sandy,43.25,Low
2024-06-18,Cotton,Sandy,61.1,Low
2024-06-19,Cotton,Sandy,61.78,Low
2024-06-20,Cotton,Sandy,33.41,Low
2024-06-21,Cotton,Sandy,43.61,Medium
2024-06-22,Cotton,Sandy,43.22,Low
2024-06-23,Cotton,Sandy,11.92,Medium
2024-06-24,Cotton,Sandy,37.77,Medium
2024-06-25,Cotton,Sandy,23.49,Low
2024-06-26,Cotton,Sandy,46.97,Low
2024-06-27,Cotton,Sandy,26.58,Low
2024-06-28,Cotton,Sandy,18.62,Medium
2024-06-29,Cotton,Sandy,53.65,Low
2024-06-30,Cotton,Sandy,16.29,Medium
2024-07-01,Cotton,Sandy,60.52,Low
2024-07-02,Cotton,Sandy,10.57,High
2024-07-03,Cotton,Sandy,61.88,Low
2024-07-04,Cotton,Sandy,59.42,Low
2024-07-05,Cotton,Sandy,19.38,Medium
2024-07-06,Cotton,Sandy,29.65,Medium
2024-07-07,Cotton,Sandy,46.18,Low
2024-07-08,Cotton,Sandy,33.31,Low
2024-07-09,Cotton,Sandy,52.06,Low
2024-07-10,Cotton,Sandy,42.6,Low
2024-07-11,Cotton,Sandy,28.03,Low
2024-07-12,Cotton,Sandy,56.23,Low
2024-07-13,Cotton,Sandy,19.66,Low
2024-07-14,Cotton,Sandy,18.61,Low
2024-07-15,Cotton,Sandy,58.87,Low
2024-07-16,Cotton,Sandy,34.66,Low
2024-07-17,Cotton,Sandy,30.39,Medium
2024-07-18,Cotton,Sandy,9.03,Low
2024-07-19,Cotton,Sandy,28.27,Low
2024-07-20,Cotton,Sandy,50.08,Medium
2024-07-21,Cotton,Sandy,56.43,Medium
2024-07-22,Cotton,Sandy,57.99,Medium
2024-07-23,Cotton,Sandy,41.04,Low
2024-07-24,Cotton,Sandy,34.76,Medium
2024-07-25,Cotton,Sandy,48.29,Low
2024-07-26,Cotton,Sandy,24.2,Low
2024-07-27,Cotton,Sandy,26.66,Medium
2024-07-28,Cotton,Sandy,27.0,Low
2024-07-29,Cotton,Sandy,40.7,Medium
2024-07-30,Cotton,Sandy,59.58,Low
2024-07-31,Cotton,Sandy,44.47,Medium
2024-08-01,Cotton,Sandy,22.39,Medium
2024-08-02,Cotton,Sandy,41.95,Medium
2024-08-03,Cotton,Sandy,45.12,Low
2024-08-04,Cotton,Sandy,14.43,Medium
2024-08-05,Cotton,Sandy,22.38,Medium
2024-08-06,Cotton,Sandy,31.72,Medium
2024-08-07,Cotton,Sandy,41.16,Low
2024-08-08,Cotton,Sandy,40.77,Low
2024-08-09,Cotton,Sandy,43.52,Low
2024-08-10,Cotton,Sandy,46.52,Low
2024-08-11,Cotton,Sandy,25.99,Low
2024-08-12,Cotton,Sandy,55.29,Medium
2024-08-13,Cotton,Sandy,55.76,Medium
2024-08-14,Cotton,Sandy,29.56,Medium
2024-08-15,Cotton,Sandy,13.51,Medium
2024-08-16,Cotton,Sandy,25.77,Low
2024-08-17,Cotton,Sandy,58.96,Low
2024-08-18,Cotton,Sandy,59.75,Medium
2024-08-19,Cotton,Sandy,33.7,Low
2024-08-20,Cotton,Sandy,58.29,Low
2024-08-21,Cotton,Sandy,25.93,Low
2024-08-22,Cotton,Sandy,58.4,Low
2024-08-23,Cotton,Sandy,24.18,Medium
2024-08-24,Cotton,Sandy,56.72,Medium
2024-08-25,Cotton,Sandy,36.75,Low
2024-08-26,Cotton,Sandy,24.76,Medium
2024-08-27,Cotton,Sandy,54.64,Low
2024-08-28,Cotton,Sandy,18.89,Medium
2024-08-29,Cotton,Sandy,21.76,Medium
2024-08-30,Cotton,Sandy,12.14,Medium
2024-08-31,Cotton,Sandy,21.87,Low
2024-09-01,Cotton,Sandy,60.05,Low
2024-09-02,Cotton,Sandy,26.79,Low
2024-09-03,Cotton,Sandy,38.5,Medium
2024-09-04,Cotton,Sandy,61.64,Low
2024-09-05,Cotton,Sandy,13.43,Medium
2024-09-06,Cotton,Sandy,45.56,Medium
2024-09-07,Cotton,Sandy,44.05,Low
2024-09-08,Cotton,Sandy,55.79,Low
2024-09-09,Cotton,Sandy,61.45,Medium
2024-09-10,Cotton,Sandy,24.54,Medium
2024-09-11,Cotton,Sandy,55.47,Low
2024-09-12,Cotton,Sandy,8.82,Medium
2024-09-13,Cotton,Sandy,56.33,Low
2024-09-14,Cotton,Sandy,49.64,Medium
2024-09-15,Cotton,Sandy,35.65,Low
2024-09-16,Cotton,Sandy,17.13,Medium
2024-09-17,Cotton,Sandy,58.16,Low
2024-09-18,Cotton,Sandy,53.88,Low
2024-09-19,Cotton,Sandy,36.29,Low
2024-09-20,Cotton,Sandy,42.63,Medium
2024-09-21,Cotton,Sandy,17.93,Medium
2024-09-22,Cotton,Sandy,12.3,Medium
2024-09-23,Cotton,Sandy,62.02,Low
2024-09-24,Cotton,Sandy,52.38,Low
2024-09-25,Cotton,Sandy,36.83,Medium
2024-09-26,Cotton,Sandy,9.55,Medium
2024-09-27,Cotton,Sandy,41.98,Medium
2024-09-28,Cotton,Sandy,8.69,Low
2024-09-29,Cotton,Sandy,48.3,Low
2024-09-30,Cotton,Sandy,14.93,Medium
2024-10-01,Cotton,Sandy,15.95,Low
2024-10-02,Cotton,Sandy,12.14,High
2024-10-03,Cotton,Sandy,50.75,Low
2024-10-04,Cotton,Sandy,19.98,Medium
2024-10-05,Cotton,Sandy,12.65,Medium
2024-10-06,Cotton,Sandy,36.54,Low
2024-10-07,Cotton,Sandy,30.35,Medium
2024-10-08,Cotton,Sandy,29.13,Low
2024-10-09,Cotton,Sandy,31.22,Low
2024-10-10,Cotton,Sandy,12.85,Medium
2024-10-11,Cotton,Sandy,29.93,Low
2024-10-12,Cotton,Sandy,41.48,Low
2024-10-13,Cotton,Sandy,56.73,Medium
2024-10-14,Cotton,Sandy,56.27,Low
2024-10-15,Cotton,Sandy,39.0,Low
2024-10-16,Cotton,Sandy,20.15,Low
2024-10-17,Cotton,Sandy,16.66,Medium
2024-10-18,Cotton,Sandy,13.22,High
2024-10-19,Cotton,Sandy,50.09,Low
2024-10-20,Cotton,Sandy,18.42,Low
2024-10-21,Cotton,Sandy,14.13,Medium
2024-10-22,Cotton,Sandy,50.71,Low
2024-10-23,Cotton,Sandy,60.23,Low
2024-10-24,Cotton,Sandy,39.51,Low
2024-10-25,Cotton,Sandy,21.42,Medium
2024-10-26,Cotton,Sandy,36.76,Medium
2024-10-27,Cotton,Sandy,28.3,Low
2024-10-28,Cotton,Sandy,12.52,Medium
2024-10-29,Cotton,Sandy,58.24,Medium
2024-10-30,Cotton,Sandy,50.63,Low
2024-10-31,Cotton,Sandy,59.04,Low
2024-11-01,Cotton,Sandy,20.65,High
2024-11-02,Cotton,Sandy,48.27,Low
2024-11-03,Cotton,Sandy,24.89,High
2024-11-04,Cotton,Sandy,34.38,Low
2024-11-05,Cotton,Sandy,51.96,Low
2024-11-06,Cotton,Sandy,56.24,Medium
2024-11-07,Cotton,Sandy,29.89,Medium
2024-11-08,Cotton,Sandy,57.5,Low
2024-11-09,Cotton,Sandy,16.32,High
2024-11-10,Cotton,Sandy,60.76,Low
2024-11-11,Cotton,Sandy,26.25,Low
2024-11-12,Cotton,Sandy,41.61,Low
2024-11-13,Cotton,Sandy,54.73,Medium
2024-11-14,Cotton,Sandy,60.82,Medium
2024-11-15,Cotton,Sandy,61.52,Low
2024-11-16,Cotton,Sandy,53.12,Low
2024-11-17,Cotton,Sandy,51.89,Low
2024-11-18,Cotton,Sandy,30.53,Low
2024-11-19,Cotton,Sandy,23.48,Medium
2024-11-20,Cotton,Sandy,35.77,Low
2024-11-21,Cotton,Sandy,53.21,Low
2024-11-22,Cotton,Sandy,45.57,Low
2024-11-23,Cotton,Sandy,18.71,Low
2024-11-24,Cotton,Sandy,31.38,Low
2024-11-25,Cotton,Sandy,15.39,Medium
2024-11-26,Cotton,Sandy,28.43,Low
2024-11-27,Cotton,Sandy,23.06,Medium
2024-11-28,Cotton,Sandy,54.74,Low
2024-11-29,Cotton,Sandy,35.18,Medium
2024-11-30,Cotton,Sandy,44.54,Low
2024-12-01,Cotton,Sandy,46.32,Medium
2024-12-02,Cotton,Sandy,56.3,Low
2024-12-03,Cotton,Sandy,45.44,Low
2024-12-04,Cotton,Sandy,37.11,Low
2024-12-05,Cotton,Sandy,30.97,Low
2024-12-06,Cotton,Sandy,30.11,Low
2024-12-07,Cotton,Sandy,63.82,Low
2024-12-08,Cotton,Sandy,47.75,Low
2024-12-09,Cotton,Sandy,38.84,Medium
2024-12-10,Cotton,Sandy,9.25,Medium
2024-12-11,Cotton,Sandy,21.19,Low
2024-12-12,Cotton,Sandy,63.41,Low
2024-12-13,Cotton,Sandy,56.96,Low
2024-12-14,Cotton,Sandy,61.64,Low
2024-12-15,Cotton,Sandy,52.65,Medium
2024-12-16,Cotton,Sandy,51.26,Medium
2024-12-17,Cotton,Sandy,42.73,Medium
2024-12-18,Cotton,Sandy,28.93,Low
2024-12-19,Cotton,Sandy,46.35,Low
2024-12-20,Cotton,Sandy,47.11,Medium
2024-12-21,Cotton,Sandy,49.15,Low
2024-12-22,Cotton,Sandy,49.04,Medium
2024-12-23,Cotton,Sandy,33.31,Medium
2024-12-24,Cotton,Sandy,63.37,Medium
2024-12-25,Cotton,Sandy,33.67,Low
2024-12-26,Cotton,Sandy,62.59,Low
2024-12-27,Cotton,Sandy,37.2,Medium
2024-12-28,Cotton,Sandy,25.74,Low
2024-12-29,Cotton,Sandy,36.66,Medium
2024-12-30,Cotton,Sandy,20.72,Medium
2024-12-31,Cotton,Sandy,52.19,Low
2025-01-01,Cotton,Sandy,20.84,Medium
2025-01-02,Cotton,Sandy,10.42,High
2025-01-03,Cotton,Sandy,44.22,Low
2025-01-04,Cotton,Sandy,30.04,Low
2025-01-05,Cotton,Sandy,54.78,Low
2025-01-06,Cotton,Sandy,27.03,Medium
2025-01-07,Cotton,Sandy,29.81,Low
2025-01-08,Cotton,Sandy,51.91,Low
2025-01-09,Cotton,Sandy,21.11,Medium
2025-01-10,Cotton,Sandy,54.69,Low
2025-01-11,Cotton,Sandy,61.89,Low
2025-01-12,Cotton,Sandy,51.23,Low
2025-01-13,Cotton,Sandy,34.62,Low
2025-01-14,Cotton,Sandy,46.41,Low
2025-01-15,Cotton,Sandy,17.98,Medium
2025-01-16,Cotton,Sandy,30.75,Low
2025-01-17,Cotton,Sandy,20.7,Medium
2025-01-18,Cotton,Sandy,15.16,Medium
2025-01-19,Cotton,Sandy,32.2,Low
2025-01-20,Cotton,Sandy,9.91,Low
2025-01-21,Cotton,Sandy,27.61,Low
